1417	7
1418	6
1419	5
142	2301
1420	8
14205	1
1421	8
1422	8
1423	8
1424	7
1425	4
1426	11
1427	8
1428	10
1429	7
143	2375
1430	6
1431	4
1432	6
1433	3
1434	5
1435	4
1436	12
14364	1
1437	3
14379	1
1438	6
14382	1
1439	9
144	2193
1440	8
1441	6
1442	9
1443	7
1444	8
14444	1
1445	3
1446	4
1447	6
1448	10
1449	5
145	2192
1450	6
1451	9
14513	1
1452	5
1453	3
14534	1
1454	9
1455	6
1456	11
1457	8
1458	5
1459	8
146	2238
1460	9
1461	6
1462	6
14628	1
1463	4
1464	11
14642	1
14649	1
1465	4
1466	2
1467	9
1468	6
1469	7
14699	1
147	2113
1470	5
14707	1
14709	1
1471	7
14719	1
1472	7
14720	1
1473	7
14734	1
1474	5
1475	7
1476	7
1477	9
1478	5
1479	10
148	2189
1480	5
14805	1
1481	3
1482	4
1483	3
1484	9
1485	6
1486	11
14868	1
1487	6
1488	9
1489	13
14897	1
149	2162
1490	6
14903	1
1491	7
1492	5
1493	8
14939	1
1494	7
1495	6
14957	1
1496	7
1497	9
1498	6
1499	3
15	213367
150	2036
1500	4
15001	1
1501	7
15018	1
1502	7
1503	6
15039	1
1504	6
1505	10
1506	3
15067	1
15069	1
1507	8
1508	10
1509	3
151	2035
1510	11
1511	5
1512	3
1513	3
1514	7
1515	11
1516	5
1517	5
1518	8
1519	3
152	1976
1520	4
1521	5
1522	3
1523	4
1524	9
1525	7
1526	8
1527	6
1528	9
1529	8
153	2075
1530	10
1531	7
1532	6
15327	1
1533	11
1534	12
1535	7
15353	1
1536	5
1537	11
1538	6
15387	1
1539	4
15398	1
154	1946
1540	6
1541	8
1542	6
1543	10
15438	1
1544	9
1545	7
1546	6
1547	10
1548	6
1549	8
15496	1
155	1971
1550	7
1551	8
1552	7
15525	1
1553	8
1554	9
15546	1
1555	9
1556	5
15560	1
1557	7
1558	12
1559	10
156	1839
1560	10
1561	3
1562	5
1563	10
1564	4
1565	4
15658	1
1566	10
1567	4
15672	1
1569	5
157	1904
1570	5
1571	5
1572	3
1573	3
1574	10
1575	9
15756	1
1576	3
15767	1
1577	7
1578	9
1579	4
158	1802
1580	6
1581	7
15815	1
1582	10
1583	5
1584	4
1585	4
1586	5
1587	5
1588	5
1589	6
159	1875
1590	8
1591	3
1592	6
15923	2
15927	1
1593	9
1594	3
1595	7
15957	1
1596	7
1597	5
1598	6
1599	6
16	193051
160	1773
1600	7
1601	6
16011	1
1602	4
1603	3
1604	5
1605	7
1606	4
1607	2
1608	12
1609	6
161	1736
1610	9
1611	7
1612	3
16125	1
1613	6
16131	1
1614	5
1615	7
1616	7
16162	1
16165	1
1617	6
1618	8
1619	10
162	1778
1620	7
1621	5
1622	8
1623	2
1624	7
1625	9
1626	6
1627	12
1628	6
1629	9
16297	1
163	1679
1630	4
1631	9
1632	9
1633	5
1634	8
16345	1
1635	5
16350	1
1636	5
1637	4
1638	2
1639	5
164	1708
1640	3
1641	8
1642	10
1643	3
16435	1
1644	7
1645	4
1646	2
1647	7
1648	6
1649	5
16497	1
165	1710
1650	2
16501	1
1651	5
1652	3
1653	3
1654	1
1655	7
1656	4
1657	9
1658	5
16584	1
16585	1
1659	1
166	1642
1660	9
1661	8
1662	3
1663	4
16631	1
1664	3
1665	4
1666	4
16663	1
1667	6
1668	2
1669	3
167	1577
1670	10
1671	3
1672	3
1673	4
1674	3
1675	5
16752	1
1676	7
1677	9
1678	7
1679	3
168	1526
1680	8
1681	5
1682	2
1683	4
1684	4
1685	7
1686	1
1687	1
1688	10
1689	5
169	1530
1690	4
1691	5
1692	7
1693	3
16932	1
1694	3
1695	1
1696	8
16961	1
1697	6
1698	5
1699	3
17	176000
170	1529
1700	2
1701	7
1702	1
1703	3
1704	4
1705	3
1706	2
17061	1
1707	5
1708	3
1709	5
17099	1
171	1533
1710	4
1711	6
1712	4
1713	6
1714	3
1715	3
1716	1
1717	7
1718	4
17181	1
1719	4
172	1494
1720	6
1721	7
1722	5
1723	6
1724	4
1725	5
1726	2
1727	3
17274	1
1728	1
17286	1
1729	4
173	1438
1730	5
1731	4
1732	3
1733	1
17330	1
17331	1
17334	1
1734	2
1735	2
1736	6
1737	7
1738	4
17382	1
1739	3
174	1429
1740	1
1741	5
1742	5
1743	3
17430	1
17434	1
1744	3
1745	6
1746	6
1747	8
1748	7
1749	4
17499	1
175	1349
1750	5
1751	8
1752	5
1753	7
1754	4
1755	4
1756	7
1757	5
1758	9
1759	2
176	1409
1760	3
1761	9
1762	4
1763	7
1764	6
1765	5
1766	6
1767	4
17677	1
1768	2
1769	5
177	1419
1770	2
1771	3
1772	2
1773	2
1775	1
1776	2
1777	1
1778	6
1779	3
178	1344
1780	3
1781	2
1782	4
1783	2
1784	6
17841	1
1785	6
1786	4
1787	4
1788	4
1789	6
179	1442
1790	3
1791	1
1792	3
1793	3
1794	6
1795	2
1796	3
1797	2
1798	6
1799	1
18	160902
180	1321
1800	2
1801	5
1802	7
1803	3
1804	2
1805	5
1806	5
18064	1
18066	1
1807	7
1808	4
1809	5
181	1401
1810	1
1811	2
1812	5
1813	5
1814	6
1815	7
1816	5
1817	3
1818	3
1819	3
182	1311
1820	3
1821	5
1822	3
182225	1
1823	6
1824	6
1825	4
1826	4
1827	3
1828	10
1829	5
183	1269
1830	5
1831	3
1832	8
1833	7
1834	7
1835	4
1836	5
1837	5
1838	6
18389	1
1839	8
184	1252
18400	1
1841	8
1842	8
1843	3
1844	7
18440	1
1845	5
1846	4
1847	3
1849	2
185	1218
1850	6
1851	7
1852	4
1853	9
1854	3
1855	4
1856	5
18561	1
1857	4
1858	3
1859	1
186	1172
1860	7
18608	1
1861	4
1862	1
18620	1
1863	2
1864	3
1865	2
18653	1
1866	3
18668	1
1867	3
1868	5
1869	5
187	1236
18705	1
1871	4
1872	3
18722	1
1873	3
1874	6
1875	3
1876	2
1877	5
1878	4
1879	6
188	1198
1880	4
1881	6
1882	5
1883	2
1884	4
1885	5
1886	3
1887	1
18870	1
1888	3
1889	6
18896	1
189	1189
1890	4
1891	6
18916	1
1892	3
1893	4
1895	5
1896	2
1897	2
1898	4
1899	2
19	148878
190	1214
1900	3
1901	2
1902	3
1903	3
1904	2
1905	2
1906	5
1907	3
1908	6
19084	1
1909	5
191	1135
1910	1
1911	2
1912	4
1913	1
1914	2
1916	10
1917	4
1918	3
1919	3
192	1145
1920	4
1921	1
1923	1
1924	2
1925	1
1926	4
1927	2
19274	1
1928	5
1929	3
193	1160
1930	2
1931	2
1932	2
1933	3
1934	5
1935	2
1936	4
19364	1
1937	1
1938	3
1939	7
194	1133
1940	3
1941	5
1942	3
1943	4
1944	3
1945	2
1946	3
1947	3
1948	1
19480	1
1949	7
195	1168
19506	1
1951	5
1952	1
1953	4
1954	1
1955	1
1956	5
1957	3
1958	2
1959	3
196	1036
1960	2
19602	1
1961	2
1963	4
1964	1
19648	1
1965	1
1966	3
19669	1
1967	4
1968	3
1969	3
197	1073
1970	2
1971	2
1972	2
1973	3
1974	3
19749	1
1975	4
1976	3
19761	1
1977	4
1978	6
1979	6
198	1076
1981	3
19816	1
1982	2
1983	2
1984	3
19843	1
1985	4
19854	1
1986	7
1987	1
1988	1
1989	2
199	1082
1990	3
1991	6
1993	2
1994	2
1995	6
1996	4
1997	5
1998	1
1999	2
2	2073609
20	138364
200	1091
2000	3
2001	4
2002	4
2003	1
2004	5
2005	3
2006	1
20065	1
2007	5
2008	2
2009	5
201	1029
2010	2
2011	6
2012	2
2013	1
2014	1
20151	1
2016	5
20167	1
2017	2
2018	3
2019	4
202	1026
2020	5
2022	2
2023	2
2024	6
2025	1
20254	1
2026	3
2027	3
2028	3
2029	6
203	998
2030	3
2031	3
2032	3
2033	2
2034	2
2035	7
2036	2
2037	3
2038	6
2039	2
204	1007
2041	4
2042	4
2043	1
2044	4
2045	2
2046	3
2047	3
2048	1
2049	2
20490	1
205	986
2050	1
2051	3
2052	4
2053	3
2054	5
2055	2
2056	1
2057	1
2058	3
2059	8
20594	1
206	969
2060	2
2061	8
2062	1
2063	2
2064	3
2065	2
20651	1
2066	2
2067	3
2068	3
2069	2
207	963
2070	6
2071	7
2072	2
2073	3
2074	3
2075	4
2076	2
2077	3
2078	5
20780	1
2079	6
208	964
2081	5
2082	3
2083	5
2084	4
2085	1
20855	1
2086	5
2087	3
2088	2
2089	4
209	943
2090	5
2091	7
2092	4
2093	2
2094	3
2096	1
2097	3
2098	3
2099	1
21	128709
210	919
2100	3
2101	4
2102	4
2103	3
2104	2
2105	2
2106	5
2107	3
2108	3
2109	3
211	940
2110	2
2111	2
2112	3
2113	2
2114	3
2115	3
2116	3
2117	1
21178	1
2118	7
2119	3
212	963
2120	1
2122	4
2123	3
2124	1
2125	2
2126	3
2127	5
2128	3
2129	1
21296	1
213	995
2130	2
2131	3
21315	1
2132	2
2133	2
21336	1
2134	2
2135	2
2136	3
2137	4
2138	1
2139	3
214	895
2140	3
21408	1
2141	2
2142	5
2143	1
2144	3
2145	4
21450	1
2146	2
2147	1
2148	2
2149	4
215	859
2150	3
2151	6
21518	1
2152	4
2153	3
21530	1
2154	2
2155	2
2156	4
21568	1
2157	2
2158	4
216	896
21608	1
2161	2
2162	5
2163	1
2164	4
21646	1
2165	2
2166	1
2167	4
2168	2
2169	3
217	883
2170	4
2171	5
2172	2
2173	2
2174	4
21748	1
2175	2
2176	2
2177	2
2178	1
2179	3
218	855
2180	2
2181	3
2182	1
2183	5
2184	1
2185	4
21852	1
2187	2
2188	2
21886	1
2189	4
219	833
2190	1
2191	3
21916	1
2192	6
2193	5
2194	2
2195	2
2196	4
2197	4
21979	1
2198	2
2199	5
21994	1
22	119052
220	854
2200	2
2201	3
2202	2
2203	2
2204	5
2205	3
2206	2
2207	1
2208	3
2209	1
221	850
2210	4
2211	1
2212	4
2213	3
2214	4
2215	3
2216	3
2217	3
2218	3
2219	3
22196	1
222	849
2220	2
2221	3
2222	2
2223	2
2224	2
2225	3
22253	1
2226	1
22261	1
2227	4
2228	2
2229	1
223	848
2230	1
22301	1
2231	1
22310	1
2232	2
2233	1
2234	2
2235	3
2236	5
2237	1
2238	1
22380	1
2239	1
224	791
2240	3
2241	5
2242	2
2244	5
2245	4
2246	4
2247	4
2248	2
2249	3
22497	1
225	800
2250	1
2252	6
2253	3
2254	3
2255	3
2257	4
22576	1
2258	1
2259	5
226	799
2260	3
2261	1
2262	4
2263	1
2264	5
2265	3
2266	1
2267	5
22676	1
2268	2
2269	4
227	754
2270	1
2271	4
2273	3
2274	2
2276	4
2277	3
2278	2
2279	1
228	738
2280	2
2281	1
2282	1
2283	1
2284	3
2285	4
2286	3
2287	3
2288	2
2289	2
229	759
2290	1
2291	2
22917	1
2292	2
2293	2
2294	1
2295	2
2296	2
2298	2
2299	2
23	111386
230	757
2300	4
2301	2
2302	2
2303	2
2304	2
2305	2
2306	1
2307	1
2308	3
2309	2
231	746
2310	1
2311	5
2313	3
2314	2
2315	2
2316	2
2317	3
2318	2
2319	1
232	794
2320	5
2322	3
2323	1
23236	1
2324	3
2325	1
2326	1
23265	1
2327	2
2328	3
2329	3
233	725
2330	4
2331	2
23316	1
2332	2
2333	3
23335	1
2335	2
2336	3
2337	4
2338	5
2339	3
234	752
2340	2
2341	1
2342	1
2343	1
2345	2
2346	2
2347	2
23479	1
2348	1
2349	3
235	673
2350	3
2351	1
2352	2
2353	2
23530	1
2354	2
2355	1
2356	2
2358	2
2359	1
236	672
23601	1
2361	1
2362	4
23626	1
2363	5
2364	1
2365	3
23653	1
2366	2
2367	4
2368	1
2369	2
237	694
2370	6
2372	1
2373	3
2374	2
2375	4
2376	3
2377	1
23775	1
2379	2
238	711
2380	1
2381	4
23828	1
2383	5
2384	3
2385	3
2386	2
2388	2
2389	3
23897	1
239	721
2390	2
2391	1
2393	2
2394	2
23943	1
2395	1
2396	1
2397	4
2398	4
24	104234
240	721
2400	3
2401	3
2403	2
2404	2
2405	2
2406	3
2407	4
2408	2
2409	1
24090	1
241	664
2411	1
2412	1
2413	1
2414	1
2415	2
24156	1
2417	2
2418	2
2419	1
242	654
2420	1
2422	2
2423	1
2424	4
2425	1
2426	3
2427	1
2428	6
2429	2
243	689
2430	4
24300	1
2431	3
24318	1
2432	3
2433	2
2434	2
2435	7
24352	1
2436	1
2437	1
2438	1
2439	3
244	660
2440	3
2441	4
2443	2
2444	4
2445	3
2446	1
2447	1
2448	5
245	688
2450	1
2451	2
2452	3
2453	1
2454	1
2456	1
2457	1
2458	5
2459	5
246	675
2460	1
2462	4
2463	1
2464	3
2465	2
2466	1
2468	3
2469	1
247	638
2470	2
2471	2
2472	1
2473	2
2474	4
2475	4
2476	2
2477	2
2478	4
2479	1
248	613
2480	2
2481	1
2483	1
2484	1
2485	2
2486	1
2487	2
2488	1
24885	1
2489	4
249	632
2491	1
24913	1
2492	2
2494	3
2495	3
2496	2
2497	1
2499	1
25	97646
250	592
2500	2
2501	2
2503	4
2504	3
2505	3
2506	1
2508	1
2509	3
251	639
2510	2
2511	4
2512	2
2513	3
2515	1
2516	1
25169	1
2517	2
2519	1
252	563
2521	3
2522	3
2523	2
25231	1
25238	1
25245	1
2525	2
2526	2
2527	1
2528	2
253	585
2530	3
25307	1
2531	1
2532	2
2533	2
2535	1
2536	3
2537	3
2538	2
254	592
2540	1
25407	1
2541	2
2542	2
2543	2
25434	1
2544	5
2545	3
2546	1
2548	1
2549	2
255	585
2550	1
2552	2
2553	3
2554	1
2556	1
2557	2
256	569
2560	1
2561	2
2562	2
2563	1
2564	2
2565	3
2566	3
25662	1
2569	1
257	593
2571	2
2572	2
2573	2
2574	2
2575	2
25759	1
2578	2
258	556
2581	2
2582	1
2583	4
2584	4
2586	2
2587	3
2589	3
259	565
2590	3
2591	1
2592	1
2593	2
2594	2
2595	3
2596	2
2597	2
25973	1
2598	1
26	91307
260	560
2600	4
26009	1
2601	1
2603	3
2604	6
2605	1
2607	2
2608	2
2609	1
261	555
2611	2
2612	1
26134	1
2614	1
2615	3
2617	3
2618	1
2619	3
262	568
2622	2
2624	2
2625	3
2628	1
2629	2
263	524
2633	1
2634	2
2635	2
2636	1
2637	4
2638	1
2639	2
264	567
2641	2
2643	1
2644	3
2645	2
2647	1
2648	3
2649	1
265	503
26501	1
2652	1
2653	1
2654	4
2656	1
2657	2
26571	1
2658	1
2659	2
266	519
2660	3
2661	2
2664	3
2665	1
2666	6
2667	1
2668	1
2669	3
267	511
2670	3
2671	1
2672	1
2674	3
2675	1
2677	1
2678	1
2679	1
268	538
2680	2
2681	2
2683	2
2686	1
26869	1
2687	1
2688	1
2689	1
269	477
2690	3
2691	3
2692	4
2693	3
2694	2
2695	2
2696	1
2697	2
2698	1
2699	1
27	85260
270	521
2700	4
2701	2
2702	1
2703	1
2704	1
2705	1
2706	2
2707	3
271	489
2710	2
2711	3
27113	1
2712	2
2713	1
2715	1
2717	1
2718	1
2719	2
272	509
2720	3
2721	1
2722	1
2724	1
2725	3
2726	1
27266	1
2727	2
2728	2
2729	1
273	461
2731	1
2732	2
2733	3
2734	1
2735	1
2736	1
2737	1
2738	3
2739	6
274	496
2740	2
2741	2
27425	1
2743	2
2745	3
2746	2
2747	1
2748	1
2749	4
275	498
2751	1
2752	1
2753	1
2754	1
27545	1
2755	4
2756	1
2757	1
2758	2
2759	2
276	479
2760	2
2761	4
2762	3
2764	2
2766	1
2767	1
2768	1
2769	1
277	475
2771	1
2773	1
2774	2
2775	1
2776	2
2777	2
278	457
2781	1
2782	2
2783	1
2784	3
2785	2
2786	1
2788	2
2789	3
279	462
2790	4
2791	2
2796	2
2797	1
2798	2
2799	2
28	78952
280	425
2801	1
2802	2
2803	1
2804	2
2805	3
2806	2
2807	1
2808	3
2809	1
281	425
2810	1
2811	1
2813	3
2815	7
2816	2
28163	1
2817	3
2818	3
28187	1
282	452
2820	1
2823	1
2824	1
2825	2
2826	1
2828	2
283	452
28315	1
2833	1
2834	2
2835	2
2837	1
284	476
2840	1
2841	1
2842	1
2843	2
2844	1
2845	1
2846	3
2848	1
2849	2
285	444
2850	1
2851	1
2853	2
2855	1
28554	1
2856	1
2857	1
28570	1
2858	3
286	416
2860	3
2861	1
2862	1
2864	1
28640	1
2865	3
2868	1
287	437
2870	1
2872	2
2875	1
2877	2
2878	2
288	445
2881	1
2884	1
2886	2
2887	3
2888	3
289	437
2892	2
2893	2
2894	3
2895	1
2896	2
28960	1
2897	3
2898	2
29	74987
290	446
2900	1
2901	2
2902	2
29038	1
2904	1
2905	1
2906	1
2907	2
2909	1
291	427
2910	1
2911	1
2912	1
2913	2
2916	3
2917	3
29183	1
292	415
2921	2
2922	1
2923	2
2925	2
2926	1
2928	1
2929	3
293	433
2932	3
2933	4
2934	3
2935	2
2936	1
294	385
2942	2
2946	2
2947	1
2948	2
295	400
2950	2
2951	1
2952	2
2953	2
2954	2
2955	1
2956	1
2957	1
2959	3
296	398
2960	1
2961	1
2962	1
2963	3
2964	2
2965	1
2966	2
2968	1
2969	3
297	411
2970	1
2971	3
2972	2
2973	2
2975	2
2977	1
2978	1
298	392
2980	1
2983	1
2984	3
2985	1
2986	1
2988	1
299	398
2992	1
2993	5
29939	1
2994	1
2995	4
2996	2
2997	1
2998	1
2999	3
3	1169466
30	70599
300	389
3000	1
3001	2
3003	1
3004	2
3005	2
3006	1
30062	1
3008	2
3009	2
301	414
3012	1
3013	1
3015	2
3016	1
3017	1
3018	4
302	384
3020	2
3023	1
3025	2
3026	2
3027	4
3028	2
303	378
3030	3
3031	2
3032	1
3033	1
3034	2
3035	2
30356	1
3036	4
3037	1
3038	1
304	359
3040	1
3041	1
3042	1
3044	1
30440	1
3048	1
3049	1
305	389
3050	1
3052	2
3053	1
3057	2
3059	2
306	380
3060	3
3063	2
30640	1
3065	2
3066	1
3068	1
307	343
3070	1
3071	1
3074	4
3075	1
3076	2
3077	3
3079	1
308	335
3080	2
3082	1
3083	1
3086	2
3087	2
3088	1
3089	1
309	361
3091	1
3092	2
3093	1
30956	1
3096	3
3098	1
3099	2
31	66529
310	321
3101	1
3102	1
3104	2
3107	2
3108	1
3109	1
311	325
3110	1
3112	1
3113	1
3114	1
3115	3
31169	1
3119	1
312	368
3120	1
3121	4
3125	1
3126	1
3127	2
3128	2
313	344
3130	1
3131	2
3132	1
3135	1
3136	1
3139	1
314	333
3140	1
3142	1
3143	2
3144	1
3146	1
3148	2
3149	1
315	360
3154	1
3155	1
3156	2
3157	1
316	332
3160	1
3161	2
3163	1
3165	3
3166	2
3167	1
3168	2
3169	1
317	333
3170	2
3171	1
3174	1
3176	2
3177	1
3178	4
318	341
3181	3
3183	1
31835	1
3184	2
3186	1
3188	1
319	344
3190	2
3191	3
3193	1
3195	1
3196	1
3197	2
3198	2
32	63825
320	314
3200	1
3201	2
3202	1
3203	1
3204	1
3206	3
3209	1
321	323
3210	1
3211	2
3212	2
3213	2
3214	1
3215	2
3216	1
3217	2
32185	1
3219	1
322	324
3221	1
3223	2
3224	1
3225	1
3226	1
323	304
3230	1
3231	1
3232	1
32342	1
3235	1
3237	1
3239	1
324	303
3240	1
3241	2
3242	2
3243	1
3244	1
3245	1
3247	2
3249	1
325	294
3250	1
3252	1
3253	1
3257	2
32578	1
3258	1
3259	1
326	334
3260	2
3261	1
3263	1
3264	2
3265	2
32653	1
3266	1
3267	2
3269	1
327	323
3270	2
3271	2
3272	1
3273	1
3274	1
3276	1
32762	1
3277	1
3278	1
3279	1
328	302
3280	3
3281	1
3282	3
3283	3
3284	1
3285	1
3286	1
3287	1
3288	2
3289	1
32897	1
329	331
3290	2
3292	1
3294	3
3295	1
32955	1
3296	2
3297	1
3299	2
33	59636
330	308
3301	3
3304	1
33068	1
331	321
3311	1
3314	4
3315	1
3316	3
3317	1
3319	1
332	287
3321	3
3323	1
3324	1
3326	1
3327	2
333	280
3330	2
3331	2
3333	1
3334	2
3336	3
3337	2
3339	2
33397	1
334	310
3340	1
33401	1
3341	2
33418	1
3342	1
3343	1
3344	3
3346	1
3347	1
3348	1
335	306
3350	2
3354	1
3355	2
3356	3
336	309
33630	1
3366	2
3368	1
337	294
3370	1
3371	2
3372	1
3373	1
3374	3
3375	2
3376	2
3378	1
3379	1
338	287
3380	1
3381	1
3382	1
3383	1
3387	1
339	281
3391	1
3392	1
33943	1
3395	3
3396	1
3398	2
3399	1
34	55794
340	246
3400	3
34014	1
3402	1
3403	1
3405	1
3407	2
3408	4
3409	2
341	282
3410	1
3414	1
3415	1
3416	1
3419	1
342	240
3421	1
3423	2
3424	1
3426	2
3428	1
343	271
3430	1
34320	1
3433	1
3437	1
3438	1
34381	1
3439	3
344	258
3440	2
34400	1
3444	2
3447	2
3448	1
3449	1
345	279
3451	1
3452	1
3453	1
3455	1
3456	1
3459	3
346	279
3461	1
34620	1
3464	1
3466	1
3467	1
3468	1
3469	1
347	259
3470	1
3473	1
3474	2
3475	2
3476	1
3477	1
34779	1
3478	5
3479	1
348	283
3481	1
3483	1
3486	1
3487	1
349	242
3490	1
3491	3
34918	1
3493	4
3494	1
3495	2
3499	1
35	52457
350	277
3501	1
3506	1
3509	1
35095	1
351	267
3510	3
3512	1
3513	1
3514	2
3515	1
3516	1
3517	3
3518	1
3519	1
352	255
3522	1
3524	1
3525	1
3526	1
3527	1
353	253
3531	1
3532	2
3534	1
3538	1
354	279
3543	1
3547	2
35494	1
355	245
3550	1
3552	1
3558	2
356	270
